id,url,region,region_url,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,vin,drive,size,type,paint_color,image_url,description,state,lat,long
7045207256,https://odessa.craigslist.org/ctd/d/comanche-2015-chevrolet-tahoe-lt-suv/7045207256.html,odessa / midland,https://odessa.craigslist.org,33990,2015.0,chevrolet,tahoe,excellent,8 cylinders,gas,49997.0,clean,automatic,1GNSCBKCXFR742114,rwd,compact,SUV,black,https://images.craigslist.org/00808_bSpBvL02jzO_600x450.jpg,"2015 Chevrolet Tahoe LT - Black    	â For immediate assistance Call or Text (972) 904-0017   DELIVERY AVAILABLE!   We do NOT verify text codes - call for immediate assistance.  Thank You!       	Year: 2015 	Make: Chevrolet 	Model: Tahoe 	Miles: 49997 	Exterior Color: Black 	Interior Color: cocoa 	Series LT 	Engine: V8 	Doors: 4 	Stock #: 46283 	VIN: 1GNSCBKCXFR742114  														 Seller Notes:  CARFAX One-Owner. Certified. Black 2015 Chevrolet Tahoe LT RWD 6-Speed Automatic Electronic with Overdrive V8 cocoa Leather, ABS brakes, Compass, Electronic Stability Control, Emergency communication system, Front dual zone A/C, Front Heated Reclining Bucket Seats, Heated door mirrors, Heated front seats, Illuminated entry, Low tire pressure warning, Power Adjustable Pedals, Power Liftgate, Remote keyless entry, Traction control.  Odometer is 37503 miles below market average!  Chevrolet Certified Pre-Owned Details:    * 24 months/24,000 miles (whichever comes first) CPO Scheduled Maintenance Plan and 3 days/150 miles (whichever comes first) Vehicle Exchange Program   * Transferable Warranty   * Roadside Assistance   * 172 Point Inspection   * Vehicle History   * Limited Warranty: 12 Month/12,000 Mile (whichever comes first) from certified purchase date   * Warranty Deductible: $0   * Powertrain Limited Warranty: 72 Month/100,000 Mile (whichever comes first) from original in-service date   Call us directly at  ! Delivery available upon request!  Reviews:   * If you need real 4-wheel drive (4WD), if you tow a trailer or a boat, and if you want to do that surrounded by the best interior and some of the highest tech you can get in the segment, then this is your ride. Source: KBB.com   * Strong V8 power; stout towing capacity; available nine-person seating capacity; quiet highway ride; impressive interior quality. Source: Edmunds   * Whether you're headed for a weekend at the lake or a quick stop at the office the groundbreaking, all-new 2015 Tahoe gives you the confidence to go anywhere. The striking design of the all-new Tahoe features sculpted bodyside panels and an athletic stance that makes an indelible first impression. Details include a distinct available lighting package with standard projector-beam headlamps and rear LED taillamps, plus a hidden rear wiper system tucked under the rear spoiler at the roofline. Tahoe also offers available power-retractable side assist steps with perimeter lighting, which help passengers exit safely. The new Tahoe interior features premium materials that contribute to the functional, sophisticated design. Storage in the center console is large enough to fit a laptop computer. Plus, the available 8-inch diagonal color touch-screen slides up to reveal space behind the display to store cell phones, wallets or other valuables. Customize the touchscreen to choose the information or options you use most and place them on your home screen. The interface allows you to touch and swipe on the screen just like you do on your smartphone. Tahoe LTZ models offer standard heated and cooled perforated leather-appointed front bucket seats. You'll enjoy the convenience of available power-release second-row and fold-flat third-row seats, the fastest power-release second-row and power-folding third-row seats of any competitor and the versatility of a flat load floor to store cargo. With the second- and third-row seats folded flat, the all-new Tahoe offers 94.7 cu. ft. of cargo space. It starts with the world-class EcoTec3 5.3L V8, an all-new engine designed to generate more power and offer better fuel economy than any large SUV of any competitor in the industry  an EPA-estimated 23 MPG hwy. The strong, efficient V8 generates 355 hp and 383 lb.-ft. of torque. With a max towing capacity of 8,500 lbs. you'll have plenty of power to tow whatever else you want to bring along. Source: The Manufacturer Summary, 2015 Chevrolet Tahoe LT    Equipment & Feature List:   Premium Smooth Ride Suspension Package9 SpeakersAm/Fm Radio: SiriusxmBose Premium 9-Speaker SystemCd PlayerPremium Audio System: Chevrolet MylinkRadio: Chevrolet Mylink Am/Fm Stereo W/Cd PlayerSingle-Slot Cd/Mp3 PlayerSiriusxm Satellite RadioAir ConditioningAutomatic Temperature ControlFront Dual Zone A/CRear Air ConditioningRear Window Defroster5 12-Volt Auxiliary Power OutletsBluetooth For PhoneMemory SeatPedal MemoryPower Driver SeatPower SteeringPower WindowsRemote Keyless EntrySteering Wheel Mounted Audio ControlsUniversal Home RemoteSpeed-Sensing SteeringTraction Control4-Wheel Disc BrakesAbs BrakesDual Front Impact AirbagsDual Front Side Impact AirbagsEmergency Communication SystemFront Anti-Roll BarFront Wheel Independent SuspensionLow Tire Pressure WarningOccupant Sensing AirbagOverhead AirbagRear Anti-Roll BarPower LiftgateBrake AssistElectronic Stability ControlExterior Parking Camera RearRear Parking SensorsDelay-Off HeadlightsFully Automatic HeadlightsDriver Inboard & Front Passenger AirbagsExtended-Range Remote Keyless EntryPanic AlarmSecurity SystemSpeed ControlHeavy-Duty Rear Locking DifferentialBumpers: Body-ColorHeated Door MirrorsPower Door MirrorsRoof Rack: Rails OnlySpoilerAdjustable PedalsAuto-Dimming Inside Rear-View MirrorAuto-Dimming Rear-View MirrorCompassDriver Door BinDriver Vanity MirrorFloor ConsoleForward Collision AlertFront Reading LightsGarage Door TransmitterIlluminated EntryLane Departure Warning & Safety Alert SeatOutside Temperature DisplayOverhead ConsolePassenger Vanity MirrorPower Adjustable PedalsRear Park Assist W/Audible WarningRear Reading LightsRear Seat Center ArmrestTachometerTelescoping Steering WheelTilt Steering WheelTrip ComputerVoltmeter2Nd Row 60/40 Split-Folding Manual Bench3Rd Row Manual 60/40 Split-Folding Fold Flat Bench3Rd Row Seats: Split-BenchFront Bucket SeatsFront Center ArmrestFront Heated Reclining Bucket SeatsHeated Front SeatsLeather-Appointed Seat TrimPower Passenger SeatSplit Folding Rear SeatPassenger Door Bin18 X 8.5 Aluminum WheelsRain Sensing WipersRear Window WiperVariably Intermittent Wipers3.08 Rear Axle Ratio        DISCLAIMER:   While every reasonable effort is made to ensure the accuracy of the information for this Chevrolet Tahoe, we are not responsible for any errors or omissions contained on these pages. Please verify any information in question with Bayer Motor Co at (432) 315-2833.     2015 Chevrolet Tahoe LT || 13695535 || 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020 || Chevrolet || Tahoe || LT || Bayer Motor Co || 4D Sport Utility || Chevrolet Tahoe || Used Cars || Comanche || Used Lot || Truck ||  Van || Minivan || SUV || Used Car || Sedan || Wholesale Pricing || Chevrolet Tahoe || 2015 Chevrolet Tahoe || Chevrolet Tahoe LT || Tahoe LT || Black || 2015Chevrolet Tahoe LT || 4D Sport Utility || Chevrolet 4D Sport Utility || Tahoe 4D Sport Utility  	   Ad managed by DetroitTrading      Tahoe Hard to Find 4D Sport Utility    4323152833",tx,31.8974,-98.6156
7043603098,https://augusta.craigslist.org/cto/d/north-augusta-2001-silverado-4x4-2500hd/7043603098.html,augusta,https://augusta.craigslist.org,5800,2001.0,chevrolet,silverado 2500hd,fair,8 cylinders,diesel,280000.0,clean,automatic,,4wd,full-size,truck,green,https://images.craigslist.org/00s0s_gjYrXSFUPDa_600x450.jpg,"2001 Silverado lb7 duramax 4x4 Allison automatic transmission  All the following work has been done in the past month: New headliner New belt & pullys New flywheel w/arp bolts New torque converter w/arp bolts New transmission filters New transmission fluid New radiator hoses New thermostats Fresh coolant (full flush, switched to delo red) New CAT fuel filter & adapter  New air filter  Fresh oil change  New starter  New passenger side cv axle  Fresh rear diff fluid  New transfer case fluid  New upgraded merchants transfer case pump New Por transfer case brace  New neutral safety switch  New turn signal/wiper switch  New tow/haul switch  New speakers  New passenger side window motor/regulator  And other small stuff   Cons: paint/interior need some attention and The Truck runs well but started to have a haze at idle. I donât know whatâs wrong with it but I cannot afford to put any more money in the truck. My loss is your gain. Come get it and drive it home  I have a clean title in hand $5800 cash  NO Trades",ga,33.6028,-81.9748
7044491503,https://nmi.craigslist.org/ctd/d/flint-2008-ford-250-sd-xlt-supercab-4wd/7044491503.html,northern michigan,https://nmi.craigslist.org,16900,2008.0,ford,f-250 sd,good,8 cylinders,diesel,107374.0,clean,automatic,1FTSX21R08EA13696,4wd,full-size,truck,grey,https://images.craigslist.org/00x0x_dXiuv8nvEsg_600x450.jpg,"2008 Ford F-250 SD XLT SuperCab 4WD - $16,900  2008 - Ford - F-250 SD - XLT SuperCab 4WD with 107,374 miles.  Stock #: 19-4968 VIN:  1FTSX21R08EA13696 2008 Ford F250 Super Duty XLT SuperCab, 6.4L V8 Powerstroke Diesel With Automatic Transmission, Low Miles, Four Door, Four Wheel Drive, Six Passenger, Power Windows, Power Locks, Power Mirrors, Bed Liner, Fixed Running Boards, No Accidents, Clean Carfax, Free and Clear Title In Hand, Financing Available, Call 810-577-4484 To Setup A Time To View.  See at   JMB Auto Sports 3100 N Genesee Rd Flint, MI 48506 Call us at 810-577-4484 to set up a Test Drive or for more information.Â  You can also view more pictures on our website at www.jmbautosports.comTags: Truck, SUV, CAR, Chevrolet, GMC, SIlverado, Sierra, Dodge, Ram, Jeep, Diesel, Duramax, Cummins, Diesel,1500, 2500HD, 3500HD, Wrangler, Grand Cherokee, Cherokee, Ford, F150, F250, F350, F450, Raptor, Powerstorke, Buick, Enclave, Acadia, Sahara, Rubicon, Summit, Overland, Laredo, Laramie, Longhorn, LTZ, SLT, SLE, LT, Toyota, 4Runner, Honda, Pilot, Outdoorsman, Crew Cab, Quad Cab, Chrysler, 300, BMW 3 series, Xdrive, 2016, 2015, 2014, 2013, 2012, 2011, 2010, 2009, 2008, 2007BatchID: ZCXI0BTRAJID: 13332102",mi,43.0506,-83.6151
7047422455,https://detroit.craigslist.org/wyn/ctd/d/lincoln-park-2003-ford-escape-suv-red/7047422455.html,detroit metro,https://detroit.craigslist.org,3000,2003.0,ford,escape,like new,4 cylinders,gas,104000.0,clean,automatic,1FMYU03113KD92454,fwd,full-size,SUV,red,https://images.craigslist.org/00d0d_e4PgChNDuYo_600x450.jpg,2003 FORD ESCAPE SUV RED 104.000 MILES VIN:1FMYU03113KD92454,mi,42.2461,-83.1636
7044810893,https://fresno.craigslist.org/ctd/d/clovis-99-dollars-down-sale-no-payments/7044810893.html,fresno / madera,https://fresno.craigslist.org,1,2007.0,chevrolet,tahoe,like new,8 cylinders,gas,1.0,clean,automatic,,rwd,full-size,SUV,blue,https://images.craigslist.org/00J0J_jXxSj7hNKvc_600x450.jpg,"GOT BAD CREDIT?? TIRED OF BEING TURNED DOWN?? WELL AT SANDERS AUTO SALES YOUR JOB IS YOUR CREDIT!! PLEASE CALL AND DO A FREE CREDIT APLICATION TODAY!! DON'T LET BAD CREDIT STOP YOU!! we have the absolute best financing!!! bad credit, no credit, matricula, bankruptcy, no problem!! BUY HERE PAY HERE!! please call or text and ask for DIAMOND AUTO SALES at 559-472-8995for all your special finance needs!! yes we in house finance!!, yes we have interest rates as low as 2.99% prices based on cash sale!! ADVERTISED SPECIAL EXPIRES 72 HOURS AFTER PUBLICATION si hablamos espanol!!, matricula, no credito, bancarotta, si se puede!! 1235 BROOKHAVEN DRIVE #C CLOVIS, CA 93612 PLEASE CALL AND SCHEDULE AN APPOINTMENT, WE WORK STRICTLY BY APPOINTMENT!!",ca,36.8154,-119.698
7048840280,https://lasvegas.craigslist.org/cto/d/las-vegas-2003-honda-civic/7048840280.html,las vegas,https://lasvegas.craigslist.org,1500,2003.0,honda,civic,fair,4 cylinders,gas,160264.0,clean,manual,,fwd,compact,coupe,red,https://images.craigslist.org/00M0M_9mWpKtV098c_600x450.jpg,"Clean 03 Honda Civic two door coupe. New battery, new starter, needs front tires. Newer rear tires. Professional tinted windows. New side and rear speakers, has a Bluetooth stereo, just needs to be hooked up. Has small power steering fluid leak. 160k miles. Awesome on gas!! Si hablo Espanol  Text only, please",nv,36.1443,-115.11399999999999
7048380197,https://huntington.craigslist.org/ctd/d/ashland-2008-ford-150-4x4sell-trade/7048380197.html,huntington-ashland,https://huntington.craigslist.org,13000,2008.0,ford,f-150,excellent,8 cylinders,gas,128000.0,clean,automatic,1FTPX14598FA44156,4wd,full-size,truck,red,https://images.craigslist.org/00l0l_2XVP2tRz5zm_600x450.jpg,"ð¥SELL ð¥TRADE ð¥FINANCE âï¸ 606 324 5279  TXT : 606 922 1588  office HOURS: MONDAY TO FRIDAY 10AM TO 5PM SATURDAY 11AM TO 5PM LOCATION: 421 RUSSELL ROAD US 23 ASHLAND KY 41101 Visit:TARA CARS INC. ââ 2008 Ford F-150âââ- RUNS GREAT....., 5.4L 3V Triton 128K miles Clean title. Cash negotiable!!! Call for more Information: six o six three two four fifty two seventynine..",ky,38.4722,-82.6461
7044017375,https://fargo.craigslist.org/cto/d/west-fargo-2015-chevrolet-silverado-x4/7044017375.html,fargo / moorhead,https://fargo.craigslist.org,26000,2015.0,chevrolet,silverado 1500,good,8 cylinders,gas,40500.0,clean,automatic,,4wd,full-size,pickup,blue,https://images.craigslist.org/00x0x_4zXpRXt5pNf_600x450.jpg,"40,500 miles. Will go up as it is my daily driver. Pickup is in great shape, runs and drives excellent. Cloth interior, with heated seats, factory auto start, Bluetooth etc.. has 5% tint all the way around with 30% on the windshield with a 5% brow. 6 inch Rough Country Lift kit, 33x12.5 AMP Attack M/Ts with 20x12 -44 TIS Off-road wheels. Tires still have a lot of tread left. Always kept up on regular maintenance. The only thing wrong with this pickup is it does have a few rock chips on the driver and passenger side of the pickup. Price is 26k OBO, open to any offers. Call or text with Questions.",mn,46.8907,-96.9258
7040368920,https://lakeland.craigslist.org/ctd/d/orlando-2012-jeep-wrangler-unlimited/7040368920.html,lakeland,https://lakeland.craigslist.org,24999,2012.0,jeep,wrangler,excellent,6 cylinders,gas,79922.0,clean,automatic,1C4BJWFG3CL126093,4wd,full-size,SUV,white,https://images.craigslist.org/00L0L_lIsxD8ggSJf_600x450.jpg,"CREDIT AMNESTY!Â  PAYMENTS AS LOW AS $99 A MONTH!! SE HABLA ESPANOL !!OPEN SUNDAY!!Â ASK ABOUT 90 DAYS TILL FIRST PAYMENT!ALL TRADES ACCEPTED!!www(.)WORLDAUTOSINC(.)com - CALL MARK (407) 770-7123CALL US DIRECTLY AT (407) 412-6944Â WORLDAUTO786 @ yahoo(.)com6231 SOUTH ORANGE BLOSSOM TRAIL, ORLANDO, FL 32809Â RIGHT BY THE FLORIDA MALL!!! DRIVE IT HOME TODAY! CALL OR TEXT TO MAKE AN APPOINTMENT AND CONFIRM AVAILABILITY! CALL OR TEXT MARK (407) 770-7123, SI HABLA ESPANOL (407) 770-7123 ASK FOR MARK OR JAMES!! OR VISIT WWW(.)WORLDAUTOSINC(.)COM Stop by Our Dealership Today To See This One In Person!! Our Friendly Staff Can Assist You With Any Questions or Concerns You May Have On Any Of Our Quality Vehicles.  We have over 35 Lenders available to help with your needs! Over 25 Sub-Prime banks to help with our Second Chance customers! Prime Lenders available to ALL! Credit Unions also available to our Top Tier customers! Our Experienced Staff are Ready to Assist You With All Your FINANCING Needs.  Down Payments Start As Low As $0 (Ask about our ZERO $ DOWN Program)  Ask about the $500 CASH BACK program with ZERO DOWN. CALL NOW for more information  We Pay TOP DOLLAR for your TRADE-IN and accept all makes and models  First payment in 45 DAYS or UP TO 90 DAYS!! We are the BANK WE ALSO HAVE A GREAT BUY HERE PAY HERE PROGRAM FOR EQUITY BUYERS!! FREE Transportation to anywhere in the United States   -WE FINANCE EVERYONE- GOOD/BAD/NO CREDIT- NO SOCIAL - NO TAX ID - NO EINÂ - NO JOBÂ - WE ACCEPT ALL FORMS OF PAYMENTS & CURRENCIESÂ -Â NO PROBLEM!!!-INTERNATIONAL BUYERS PROGRAMÂ - NO PASSPORT REQUIREDÂ - ANY ID WORKSÂ - OUT OF STATE CUSTOMER PROGRAMÂ - INTEREST FREE FINANCING*Â -Â SKIP THE LINE, APPLY ONLINE!-WE SHIP WORLD-WIDE DIRECTLY TO YOUR DRIVEWAY OR DOORSTEP!-WE HAVE A PROGRAM FOR EVERY CREDIT SITUATION- APPROVED! -COMPETITIVE RATES- LOW DOWN PAYMENTS- LOW MONTHLY PAYMENTS! -SECOND-CHANCE FINANCING- FOR THE CREDIT CHALLENGED! -FIRST TIME BUYER'S PROGRAM- FOR PEOPLE WITH NO CREDIT! -HAND PICKED, LOW MILEAGE, CLEAN VEHICLES- BEST PRICES IN TOWN! -OPEN OR DISCHARGED BANKRUPTCIES APPROVED!! -EXTENDED WARRANTIES FINANCEABLE! TRADE-INS WELCOME! WE BUY USED CARS!  2012 Jeep Wrangler Unlimited Rubicon 4WD - $25,999  2012 - Jeep - Wrangler - Unlimited Rubicon 4WD with 79,922 miles.  Stock #: 126093 VIN: 1C4BJWFG3CL126093   It has a  Automatic Transmission with Bright White Exterior.     ENGANCHE TAN BAJOS COMO $0 (PREGUNTAR DEL PROGRAMA DE ZERO DE ENGANCHE).  Nosotros Pagamos EL DOLLAR MAS ALTO Por Su INTERCAMBIO DE VEHICULO y aceptamos todas las marcas y modelos.    *FINACIAMOS A TODOS-BUENO/MALO/NO CREDITO-NO HAY PROBLEMA  *TENEMOS UN PROGRAMA PARA TODA CLASE DE SITUCION DE CREDITO-APROVADO!  *TARIFAS COMPETIVAS-PAGOS INICIALES BAJOS- PAGOS MENSUALES BAJOS * SEGUNDA OPORTUNIDAD DE FINANCIACION- PROBLEMAS DE CREDITO!  *PROGRAM PARA PRIMER COMPRADOR-PARA PERSONA SIN CREDITO!  *ESCOGIDO PERSONAL, BAJO EN KILOMETRAJE, VEHICULOS LIMPIO- LOS MEJORES PRICIOS EN EL PUEBLO!  *TAMBIEN TENEMOS FINANCIAMIENTO DISPONIBLE PARA PERSONAS CON BANCA ROTA! *GARANTIAS EXTENDIDAS DISPONIBLES-INTERCAMBIO DE VEHICULO BIENVENIDO! COMPRAMOS VEHICULOS USADOS!  *HABLAME LLAMAME AHORA! (407) 770-7123 PREGUNTA POR JON!!!!                                       All offers, deals are based upon approved credit, NOT EVERYONE QUALIFIES. WEEKLY PAYMENTS ARE BASED UPONÂ  4.9 APR at 84 month term. All Internet special prices listed are subject to change. Down payments may vary based upon your income and credit score. Please call to make appointment and confirm availability!                         BatchID: BTZNC5DVORID: 13429576",fl,28.4661,-81.3964
7049351131,https://spokane.craigslist.org/ctd/d/post-falls-2014-ram-2500-laramie-4wd/7049351131.html,spokane / coeur d'alene,https://spokane.craigslist.org,36755,2014.0,ram,2500,new,8 cylinders,gas,47721.0,clean,automatic,3C6UR5FJ3EG241484,4wd,full-size,SUV,black,https://images.craigslist.org/00A0A_g5aZFJNwHu2_600x450.jpg,"Description ***1 OWNER USA TRUCK*** HARD TO FIND BLACK APPEARANCE PACKAGE 6.4 HEMI!!! SUPER LOW MILES...NAVIGATION...CD PLAYER...MOONROOF..REAR LEVEL AIR SUSPENSION...PUSH BUTTON START..RAIN SENSING WIPERS..UPGRADED BUCKET SEATING... OVER 58K NEW!!! CUSTOM BUMPER AND MORE!! Basic Info Body:4D Crew Cab Mileage:47,721 Exterior:Black Interior:black Engine:6.4L V8 Trans:6-Speed Automatic",id,47.7205,-116.935
7044745476,https://gainesville.craigslist.org/ctd/d/orlando-2018-dodge-charger-t-729-down/7044745476.html,gainesville,https://gainesville.craigslist.org,1,2018.0,dodge,charger,excellent,10 cylinders,gas,33620.0,clean,other,2C3CDXCT0JH205884,4wd,compact,sedan,custom,https://images.craigslist.org/00y0y_dL0WthufkTP_600x450.jpg,"CREDIT AMNESTY!Â  PAYMENTS AS LOW AS $99 A MONTH!! SE HABLA ESPANOL !!OPEN SUNDAY!!Â ASK ABOUT 90 DAYS TILL FIRST PAYMENT!ALL TRADES ACCEPTED!!www(.)WORLDAUTOSINC(.)com - CALL MARK (407) 770-7123CALL US DIRECTLY AT (407) 412-6944Â WORLDAUTO786 @ yahoo(.)com6231 SOUTH ORANGE BLOSSOM TRAIL, ORLANDO, FL 32809Â RIGHT BY THE FLORIDA MALL!!! DRIVE IT HOME TODAY! CALL OR TEXT TO MAKE AN APPOINTMENT AND CONFIRM AVAILABILITY! CALL OR TEXT MARK (407) 770-7123, SI HABLA ESPANOL (407) 770-7123 ASK FOR MARK OR JAMES!! OR VISIT WWW(.)WORLDAUTOSINC(.)COM Stop by Our Dealership Today To See This One In Person!! Our Friendly Staff Can Assist You With Any Questions or Concerns You May Have On Any Of Our Quality Vehicles.  We have over 35 Lenders available to help with your needs! Over 25 Sub-Prime banks to help with our Second Chance customers! Prime Lenders available to ALL! Credit Unions also available to our Top Tier customers! Our Experienced Staff are Ready to Assist You With All Your FINANCING Needs.  Down Payments Start As Low As $0 (Ask about our ZERO $ DOWN Program)  Ask about the $500 CASH BACK program with ZERO DOWN. CALL NOW for more information  We Pay TOP DOLLAR for your TRADE-IN and accept all makes and models  First payment in 45 DAYS or UP TO 90 DAYS!! We are the BANK WE ALSO HAVE A GREAT BUY HERE PAY HERE PROGRAM FOR EQUITY BUYERS!! FREE Transportation to anywhere in the United States   -WE FINANCE EVERYONE- GOOD/BAD/NO CREDIT- NO SOCIAL - NO TAX ID - NO EINÂ - NO JOBÂ - WE ACCEPT ALL FORMS OF PAYMENTS & CURRENCIESÂ -Â NO PROBLEM!!!-INTERNATIONAL BUYERS PROGRAMÂ - NO PASSPORT REQUIREDÂ - ANY ID WORKSÂ - OUT OF STATE CUSTOMER PROGRAMÂ - INTEREST FREE FINANCING*Â -Â SKIP THE LINE, APPLY ONLINE!-WE SHIP WORLD-WIDE DIRECTLY TO YOUR DRIVEWAY OR DOORSTEP!-WE HAVE A PROGRAM FOR EVERY CREDIT SITUATION- APPROVED! -COMPETITIVE RATES- LOW DOWN PAYMENTS- LOW MONTHLY PAYMENTS! -SECOND-CHANCE FINANCING- FOR THE CREDIT CHALLENGED! -FIRST TIME BUYER'S PROGRAM- FOR PEOPLE WITH NO CREDIT! -HAND PICKED, LOW MILEAGE, CLEAN VEHICLES- BEST PRICES IN TOWN! -OPEN OR DISCHARGED BANKRUPTCIES APPROVED!! -EXTENDED WARRANTIES FINANCEABLE! TRADE-INS WELCOME! WE BUY USED CARS!  2018 Dodge Charger R/T - $24,999  2018 - Dodge - Charger - R/T with 33,620 miles.  Stock #: 205884 VIN: 2C3CDXCT0JH205884   It has a  Select Transmission with Billet Clearcoat Exterior.     ENGANCHE TAN BAJOS COMO $0 (PREGUNTAR DEL PROGRAMA DE ZERO DE ENGANCHE).  Nosotros Pagamos EL DOLLAR MAS ALTO Por Su INTERCAMBIO DE VEHICULO y aceptamos todas las marcas y modelos.    *FINACIAMOS A TODOS-BUENO/MALO/NO CREDITO-NO HAY PROBLEMA  *TENEMOS UN PROGRAMA PARA TODA CLASE DE SITUCION DE CREDITO-APROVADO!  *TARIFAS COMPETIVAS-PAGOS INICIALES BAJOS- PAGOS MENSUALES BAJOS * SEGUNDA OPORTUNIDAD DE FINANCIACION- PROBLEMAS DE CREDITO!  *PROGRAM PARA PRIMER COMPRADOR-PARA PERSONA SIN CREDITO!  *ESCOGIDO PERSONAL, BAJO EN KILOMETRAJE, VEHICULOS LIMPIO- LOS MEJORES PRICIOS EN EL PUEBLO!  *TAMBIEN TENEMOS FINANCIAMIENTO DISPONIBLE PARA PERSONAS CON BANCA ROTA! *GARANTIAS EXTENDIDAS DISPONIBLES-INTERCAMBIO DE VEHICULO BIENVENIDO! COMPRAMOS VEHICULOS USADOS!  *HABLAME LLAMAME AHORA! (407) 770-7123 PREGUNTA POR JON!!!!                                       All offers, deals are based upon approved credit, NOT EVERYONE QUALIFIES. WEEKLY PAYMENTS ARE BASED UPONÂ  4.9 APR at 84 month term. All Internet special prices listed are subject to change. Down payments may vary based upon your income and credit score. Please call to make appointment and confirm availability!                         BatchID: RGQI9FITJPID: 13437199",fl,28.4661,-81.3964
